"","participant","spearman","pearson","meanrt","medianrt","meandiff","meancatchrt","mediancatchrt","catchacc","predspear","predpears"
"164","60fe112dce8bff0e598703f1",0.658475620138886,0.747040784276801,0.904046875,0.847,0.8625,1.74915,1.6415,1,0.224341427389955,0.233924888142326
"165","60fe137ad0e87625d04c7ebc",0.622380722670535,0.534592502326236,0.8922796875,0.6678,0.5625,1.79104736842105,1.7509,0.9,0.201837749515074,0.195409267066227
"166","60fe141b6ea6b56a60f5064d",0.708900160156297,0.829874345220801,1.68879840625,1.260095,0.49375,2.4781,2.03525,0.95,0.352979352252588,0.313545940462461
"167","60fe160ed067fe6ac793b5cc",0.788225302106222,0.805440127483273,0.7858059375,0.7339,0.73125,1.50404,1.4674,1,0.397911484995815,0.411227201793667
"168","60fe1a7271f4d1a459e0fd5e",0.649481965164005,0.809703872941512,1.471488125,1.1828,0.3875,2.173545,2.12355,1,0.217951011959713,0.215748923527293
"169","60fe1bea2504195ce9899d35",0.581091142302114,0.642447555347376,7.6211978125,0.934,1.24375,1.83617,1.5943,0.95,0.393610118858832,0.371499983882739
"170","60fe258a910eeef6399a574d",0.784707096798587,0.800522656437953,1.206311359375,1.0001625,0.8125,1.915934,1.8921675,1,0.429893592021156,0.429431478141047
"171","60fe2df6522f22abe083b9ef",0.451154785208956,0.559094563638163,2.2066959375,1.4204,1.18125,1.69303,1.61875,1,0.255319902929294,0.231733068581416
"172","60fe2fed581d95673bd181af",-0.406082226001596,-0.387472200422106,1.7028709375,1.2836499995,3.025,2.2299950002,2.2418,1,0.0457366929273965,0.0440125087281611
"173","60fe310d963e64b57e9d10a8",0.559815274762567,0.585367824703792,0.8656671875,0.65095,1.375,1.53218421052632,1.4824,0.95,0.322151197282068,0.302479458593996
"174","60fe39803b9a5a11674a9e9c",0.774330262281235,0.7852917124356,2.566183125,2.03595,0.79375,2.11417894736842,2.1566,0.95,0.349234470634167,0.358868846479883
"175","60fe39cf3acf29d77fd61715",0.718955799912926,0.754948439064051,0.8395,0.7825,1.16875,1.4684,1.4495,1,0.273512278080049,0.273148963585152
"176","60fe3d2570935a75dea9fb40",0.763765746620982,0.814818785378157,2.0528396875,1.5005,0.78125,2.34098,2.2166,1,0.282505111085697,0.254823077042329
"177","60fe3f65d1ef0e848acb56a9",0.565903951633799,0.64422474082094,1.274375,1.0085,1.15625,1.11055,0.825,0.15,0.256740993791759,0.267463188215908
"178","60fe439797c67fdd7643cabb",0.729729346649004,0.742459526123135,2.766015625,1.8505,0.84375,2.3573,2.0325,1,0.315811669181415,0.296863236344891
"179","60fe43b140d7b3e8893288f8",0.74735657111958,0.79989282672152,1.257485625,1.0995,0.96875,2.133345,2.0831,1,0.184101199711152,0.162078790182287
"180","60fe4482b0994eea74bfd910",0.606050579938966,0.6650513043046,0.9689734375,0.8075,1.1875,1.5442,1.43515,0.9,-0.187539050851691,-0.191263121224124
"181","60fe4775e9193e65f3742ed5",0.727759238221432,0.787144605636101,0.88169875,0.73755,1.14375,1.54018,1.46005,1,0.357512894015582,0.373978597055775
"182","60fe550044e21068e47ec6e7",0.826901574804481,0.846018025015047,1.42323125,1.1164,0.7875,1.77238947368421,1.6668,0.95,0.20540266150846,0.168696342794694
"183","60fe5a238ab86b516164f360",0.619036895693464,0.637160473779485,1.345125,0.9695,1.21875,2.1281,1.5795,1,0.376557007267328,0.398740340255486
"184","60fe5dcd522e58dce4ea67ac",0.7535377216271,0.755001392496436,1.6240296875,1.3145,0.8375,1.850565,1.916,0.95,0.437964394239199,0.418857235532043
"185","60fe5e12ba8c216235600e18",0.784456915985709,0.793434606310904,1.5032625,1.3995,0.86875,2.3178,2.208,1,0.37714813146075,0.33227207547818
"186","60fe60dd936bd51ad5938b9f",0.670583311083292,0.683835608180073,0.9472740625,0.8402,1.1125,3.444275,1.5976,1,0.554893468475311,0.538678437470351
"187","60fead9c1e43855aa01f97d6",0.470101040533644,0.55819504864627,1.5339925,1.2325,1.25,2.71314,2.30315,0.75,-0.312572446404003,-0.353710806540278
"188","60feb1d22d3c61aeab816651",0.797779246750854,0.809180466621617,1.510811875,0.89185,0.8125,1.502215,1.4414,1,0.356777957686629,0.36617539590394
"189","60fed532bbb4ed34d546fbb8",0.772974662404254,0.807926397786242,0.8398425,0.6906,0.48125,1.43231052631579,1.4501,0.95,0.383918990622255,0.382737407809983
"190","60fed8cce19b6feaef94c4c5",0.589030300866124,0.649981152873845,1.23089875,1.0493,0.8625,1.78256,1.6802,1,0.328073910273515,0.345850464068644
"191","60fee7661415e50dba611521",0.811785348409657,0.820713766212382,1.01256953125,0.8744725,0.8375,1.512108,1.4831775,1,0.339543816347543,0.325741225992841
"192","60fee7e8473d54816d17c7b7",0.74260850120298,0.796967215067645,1.3145515625,1.1164,0.8875,1.718285,1.46745,1,0.333741850978892,0.339785021375013
"193","60fee821d38b78e728a456ff",0.510774623076347,0.636123699783189,0.867484375,0.803,1.4625,2.03625,1.639,0.95,0.261449522487718,0.238318767123948
"194","60fee8c259d498feb86e38ad",0.726657034593522,0.668202078930389,1.13590625,0.948,0.81875,1.93105,1.8805,0.9,0.26941990645247,0.202702290222621
"195","60feea86c2cd1da8825671bc",0.810389862948939,0.822171820359686,1.1435865625,1.00165,0.89375,1.80178333333333,1.79815,0.9,0.370049472323496,0.356652156733168
"196","60feedc9ecfddadc0746e98f",0.768485903875236,0.778072929710044,1.813845,1.277,0.56875,1.60204,1.64295,1,0.302771002792624,0.259214501040875
"197","60feedf44e7fa5131ac6597f",0.848793798743531,0.869839606824789,1.548884375,1.327,0.73125,1.73068421052632,1.679,0.95,0.49502417052312,0.453885132804113
"198","60fef35575c913648f573049",0.748408033418816,0.792607178884061,1.061933125,0.91695,0.83125,1.748975,1.70805,1,0.493281559214356,0.510274807941844
"199","60fefae8e9544b4dc1f315dd",0.498681769615255,0.491956644522562,1.1501875,0.945,1.30625,1.94935,1.642,1,0.218036080349024,0.190677536198146
"200","60fefb130de6f7f50ef82c6c",0.799487299562989,0.840800146911372,1.118996875,0.93415,0.56875,1.52632105263158,1.5173,0.95,0.278408222269887,0.262068366725535
"201","60fefbdab9a63c79e252bb96",0.531074852614492,0.650014055400227,1.03204375,0.71555,0.5375,2.042455,2.04745,0.8,0.264896950841666,0.321728591179915
"202","60ff0169feca945d600c4b20",0.718955799912926,0.754948439064051,0.8395,0.7825,1.16875,1.4684,1.4495,1,0.273512278080049,0.273148963585152
"203","60ff0285154e9a89d9116b02",0.522631497002255,0.585773758998146,1.0282021875,0.8509,1.1,1.48314,1.4179,1,0.361205122937789,0.325614885164614
"204","60ff09c4112943453c5a4092",0.767175618883875,0.842573071832655,1.3120815625,1.0992,0.9625,2.000245,1.8728,1,0.391479180574664,0.354679938255178
"205","60ff0b32bdb402e4252bf6b5",0.185247674425324,0.214310938782088,0.79105,0.617,0.95625,1.78336842105263,1.654,0.8,0.248563820563171,0.227324752451079
"206","60ff0cbf221ffeac86a7efaf",0.723454420256301,0.733392585913646,2.068684375,1.265,0.8625,1.60065,1.374,1,0.375258294152485,0.35518134622458
"207","60ff130d929d6acef9620518",0.807408946618252,0.825518835787302,1.211721875,1.0661,0.75625,1.906865,1.77445,1,0.503889014022065,0.463435570201758
"208","60ff13e4113921388277a1a7",0.705726814846766,0.710979567369009,2.2130234375,1.59155,1.05,2.20627777777778,2.14255,1,0.305574572885368,0.271996985298139
"209","60ff14561039e939a18f144d",0.697060233442439,0.762798467470417,1.480186875,1.21765,1,1.926125,1.81515,0.95,0.527510085719234,0.548840671885442
"210","60ff1726b3096f1b1b4efb22",0.727945496774782,0.806855880059663,1.586826875,1.34895,0.86875,2.27442631578947,2.0155,0.95,0.387849786275476,0.378396625019386
"211","60ff1a126119afa26965e909",0.628818998548485,0.649833711374626,1.87726875,1.46785,1.1125,1.52702631578947,1.4496,0.95,0.201357130494277,0.188106612413371
"212","60ff1b4dfb8e5696cbaa46a0",0.718955799912926,0.754948439064051,0.8395,0.7825,1.16875,1.4684,1.4495,1,0.273512278080049,0.273148963585152
"213","60ff1beb456c2f3d0726e807",0.800505161339414,0.856382185601632,1.1295824375,0.8921425,0.30625,1.94299225,1.8666225,1,0.346267274364597,0.261297658894086
"214","60ff1ca8414d34df01312124",0.690612954107287,0.731136447291964,0.6960653125,0.6166,0.9625,1.4924,1.5247,1,0.28381312592817,0.262092347006089
"215","60ff20504c4a7476b051901f",0.714398739305042,0.762663212918803,1.10258021875,0.9827625,0.7875,1.60704625,1.5424,1,0.199808391508512,0.245828555378769
"216","60ff221ab776efc77fa7bcb7",0.801194268732496,0.813546230433866,1.9568384375,1.6144,0.71875,2.32004,2.1426,0.95,0.480148465072987,0.469748584952161
"217","60ff244bc01a67f580d9b5ba",0.738717080824718,0.844890045943519,1.569865625,0.717,0.39375,1.8015,1.558,0.9,0.239941214468127,0.260494773426539
"218","60ff24bf3e0082c513062186",0.758171233309101,0.759983718876978,0.89351375,0.79925,1.10625,1.669035,1.5999,1,-0.287140178356207,-0.262954580095582
"219","60ff265ad0d04a091f893b0b",0.860694485764814,0.877205952111228,1.507315,1.17505,0.5375,2.48852631578947,2.251,0.95,0.310345977852968,0.266985603701803
"220","60ff2b522b3a8ba205a30f1c",0.729975562889831,0.792962943016745,0.9144771875,0.816405,0.7375,1.56975025,1.4162025,1,0.358483173750732,0.309514234754152
"221","60ff2d35b20f6855da62ae75",0.760294455228993,0.781668521499702,1.5463084375,1.27145,0.81875,1.784835,1.73165,0.95,0.270953905502666,0.22871927330724
"222","60ff3497dffa67c464bc2368",0.740530126618118,0.741795694149817,1.00975,0.9,0.8875,1.82505,1.7495,1,0.355073702994321,0.304603032685571
"223","60ff390c957f2ba44d3ff87a",0.714566263486593,0.744301585762355,1.68559875,1.18395,0.925,2.1447,2.09185,1,0.371673203590797,0.415658331317169
"224","60ff39a8dc1a2539c032a5b7",0.678558849769673,0.769711294023704,1.6582459375,1.11705,0.8875,1.83063157894737,1.7836,0.95,0.351733136451665,0.346475687587188
"225","b60ff4103610b39d6982ec65e",0.779922283981076,0.806017614241677,1.0504303125,0.9334,0.925,1.64654,1.7007,1,0.239859405191278,0.242852142784934
"226","60ff4103610b39d6982ec65e",0.487115961322677,0.576680878690633,0.7411765625,0.6507,1.59375,1.54058,1.4667,0.9,0.169725864075379,0.215605384100347
"227","60ff41357ba0444d4858f86e",0.789469641166587,0.885157468068008,1.0463978125,0.90725,0.5625,1.56592631578947,1.5569,0.9,0.251669839166321,0.248373002112892
"228","60ff41a9ef7f2c9d81bd6a63",0.654112914010402,0.779955351865799,1.2376515625,0.91625,0.525,1.73643,1.516,0.95,0.398735708893976,0.277712294825621
"229","60ff41d719643e679302c2ec",0.790241466863646,0.790112715177214,2.1403109375,1.4838,0.76875,1.900935,1.7995,1,0.406659767163354,0.372964729287847
"230","60ff4278d80ae9f23e25eb4b",0.65686234121491,0.736681857239855,0.684836875,0.59975,1.15,1.64007,1.7084,1,0.415507388707016,0.417649534884487
"231","60ff42c367f96f0df9a03e25",0.841144769244904,0.876316366191002,0.530734375,0.417,0.1375,2.0639,1.875,0.9,0.379463621959318,0.379060021829342
"232","60ff433f89a507a83fb365d4",0.825247655031266,0.866186454847147,1.1484675,1.0305,0.775,1.357805,1.3346,0.95,-0.425010770657043,-0.44589096847467
"233","60ff447048f1d7c26cfcdefa",0.778621013339906,0.764282117352321,1.145651875,0.9502,0.80625,1.99324,1.40805,0.95,0.310046563877887,0.312860642088507
"234","60ff488f1b3c9851177efd97",0.59092706054544,0.654522758087578,1.7447090625,1.32175,0.99375,1.68835,1.42195,1,0.209348183750009,0.237776806855288
"235","60ff49d0bb904e48c69d0133",0.744104093014289,0.820229247920498,2.0719090625,1.4416,0.75,1.958575,1.82495,1,0.411372798187657,0.414588195438056
"236","60ff4cd7d1037ecc61ca5b8b",0.712343894581633,0.793800664949239,1.6835,1.1,0.575,1.82165,1.85,0.95,0.400396862390973,0.381202453465418
"237","60ff4de9a6090fa9b9f61bb7",0.563568514748278,0.574158908949143,2.6517503125,1.93385,1.20625,2.536535,2.0465,1,0.310558792876291,0.280573168899703
"238","60ff4e46b9743e061aa26d64",0.647869422440451,0.685956525167775,1.41735,1.152,1.2125,1.6399,1.534,1,0.343022114630521,0.355795295601568
"239","60ff4f91b86e87a141a6686e",0.639437779129171,0.815195558475564,0.93274375,0.751,0.70625,1.85115,1.6005,1,0.244345960753859,0.301298554306281
"240","60ff50ac6339b1e4ce7b1909",0.846111275185391,0.847306639262629,1.6796375,1.491,0.55625,1.9827,1.988,1,0.377844132730101,0.368129894166773
"241","60ff54eca66d8b022b925291",0.760666576380239,0.783595835861325,1.7099878125,1.0339,0.8,1.76613,1.8009,1,0.456220566741402,0.481069873366234
"242","60ff5cdcb618e75bb04533a9",0.728320998325017,0.865697352013586,0.7590090625,0.5708,0.4125,1.777785,1.75645,0.9,0.472838200111083,0.367920288623032
"243","60ff6156666321187979ea94",0.718955799912926,0.754948439064051,0.8395,0.7825,1.16875,1.4684,1.4495,1,0.273512278080049,0.273148963585152
"244","60ff6789f2c59752d68e53b9",0.816167639134367,0.837038420964493,1.23175409375,1.010885,0.80625,1.635418,1.542205,1,0.341665490402251,0.363829569296824
"245","60ff6869e503c8c1e2be7df2",0.776635398847349,0.820713511476095,1.598783125,1.1834,0.78125,1.78212,1.81045,1,0.34732550757241,0.360765424126158
"246","60ff6d15b88e2391dbaede06",0.615892481709216,0.679139966443681,1.105140625,0.899,1.1,2.34536842105263,1.816,0.95,0.35338189039326,0.301034652815313
"247","60ff6ff478334d71a1b1378b",0.716571118722094,0.776803269297823,1.699829375,1.4676,0.825,2.05159,1.93855,0.95,0.381820799078732,0.347436230264193
"248","60ff762e5239a014eead0c1f",0.700615985440475,0.70682105862203,1.1171784375,0.9829,1.09375,1.86483,1.8169,0.85,0.224361923097293,0.23096759459622
"249","60ff76d6c604411be3f09861",0.710976151068091,0.783130198996901,1.834051921875,1.5516325,0.85,4.92323225,1.533545,0.95,0.32772544704912,0.334766620528624
"250","60ff79105d98c6ebf9efa752",0.662461471257848,0.663443280416491,1.3224475,1.08265,0.7125,2.04574,2.03195,1,0.434530059302248,0.439369427956948
"251","60ff7965b012696c1357219c",0.775817116612914,0.86775842748109,0.851708859409375,0.6325625,0.275,1.73443200005,1.550975,0.95,0.256442659908937,0.247218704892578
"252","60ff8160e8f2227f8b200510",0.573649983477265,0.584070357621311,1.886126875,1.50435,1.03125,1.40364736842105,1.2587,0.95,0.272298630407243,0.251574218436867
"253","60ff834ced6d44e459722347",0.84422554955153,0.864600732478114,1.2098740625,1.06545,0.73125,1.34915,1.34275,1,0.322143291913009,0.309413941662603
"254","60ff83ae7a31ac64e3f71491",0.530929144449619,0.571283423323282,1.5267571875,0.88345,1.16875,1.60494736842105,1.5495,0.95,0.270286934564407,0.264889194865723
"255","60ff8d646f5ecca6f516a910",0.583833182599665,0.648042052129463,1.114659375,0.9415,1.025,1.4705,1.441,1,0.2969164059309,0.294435364615352
"256","60ff8dab5974afca9c2c6816",0.708281706596671,0.714560202632185,1.24896125,0.8515,1.175,1.481985,1.4823,0.95,0.239320323957244,0.19225511739809
"257","60ff943039dd3022ee2d8d10",0.81553171373052,0.828059812800136,1.3399684375,1.1825,0.65625,2.27596315789474,2.2307,1,0.278833158659053,0.254389778766406
"258","60ff9740c0716986284c41b3",0.679589723931684,0.741262992249694,1.29506875,1.0664,0.9625,1.94683157894737,1.8163,1,0.20267626332269,0.161224078866554
"259","60ffb32808df73248acaee9f",0.595573334102822,0.66188422576533,1.279159375,0.9009,0.99375,2.23597368421053,2.049,0.894736842105263,0.206766224911881,0.186779871162494
"260","60ffbb189b5e539c9b0af149",0.7588582926405,0.824108153799155,1.6847503125,1.48235,0.875,2.231915,2.15495,1,0.348855594634937,0.324745853751774
"261","60ffbf91875b2c515d251452",0.427828072077094,0.495866238598346,1.4022171875,1.1925,1.26875,2.03579,2.0098,1,0.223479595432831,0.276809317983182
"262","60ffc5403089b5fc3e1c1a33",0.805752649932661,0.834829980967793,1.5640596875,1.21705,0.66875,1.91901052631579,1.9011,0.95,0.313776089362809,0.310201984911588
"263","610017622f038a5f947fc460",0.728462137284294,0.736326649971504,1.324671875,1.1178,0.65,1.78832,1.7674,1,0.44795721031983,0.437721356225159
"264","61002f666835203714619c62",0.684598827295352,0.716967279367905,0.966287265625,0.85042,0.98125,1.49554425,1.4430775,1,0.277662268756662,0.273202572009767
"265","610037b2225e262487da1b1f",0.800627602069116,0.836455375190077,1.273275,1.083,0.66875,1.68515,1.6165,1,0.296453847350771,0.310249947846758
"266","61003848a370015d74d6b5d2",0.795876383162589,0.872486379552353,0.87908375,0.78295,0.55,1.34577,1.3422,0.95,0.334298695823099,0.347104978012006
"267","61003a235712401f910e230b",0.673654426533258,0.683529623876265,1.36748625,0.9657,1.08125,2.25534736842105,2.2501,0.95,0.337993622082493,0.353402197158837
"268","61003a57b29e11c1531ed75f",0.703370917678637,0.703370917678637,1.466721875,1.258,1.00625,2.89245,2.8495,0.95,0.222406402577585,0.224457868734681
"269","61003c15bb9c1a8561eac292",0.739655384184197,0.838856958358845,1.1718728125,0.8173,0.73125,1.626185,1.39255,1,0.294610672783615,0.239429741993066
"270","61003d8e60e719291869b354",0.83922566839115,0.857076064588302,0.946706875,0.65285,0.51875,1.49751052631579,1.5692,0.95,-0.333553790709865,-0.301182225766722
"271","610040fd17c5a03d279f90f3",0.810865735596875,0.830962111523628,1.3364946875,1.13595,0.86875,1.63602,1.5373,1,0.468833414586425,0.46461063920926
"272","6100432a67ad454d0a623a03",0.36315145189666,0.491433644756887,3.2484878125,0.64175,0.9625,377.88368,2.05015,1,0.401199892699291,0.416546989619116
"273","6100434d983910e711b3a504",0.800583050515039,0.862480917339432,1.62890414062813,1.2801725,0.675,1.98046900015,1.9613175005,1,0.43089362901298,0.376396964721231
"274","61004503dc9295c868fa8c6f",0.679434719959604,0.746929444817863,0.9921253125,0.89945,0.64375,1.61993,1.55765,0.95,0.344700502896633,0.293310505516919
"275","610048e0cb6a01bb2ac7aa76",0.675644691506439,0.81464256093228,0.795073125,0.50865,0.46875,1.7839,1.63255,1,0.321519692665839,0.279508148546548
"276","610049238423f388e4bd4a32",0.0499887428194393,0.059136674671971,1.627291875,1.1255,2.3125,1.50032105263158,1.4014,0.95,-0.171741688909941,-0.114349570092786
"277","61004a341d22b1d5df6dd925",0.814195201009665,0.837679897125753,1.409941875,1.11615,0.76875,1.74876,1.7029,1,0.30277167196755,0.251335375019523
"278","61004e071430aab85ba2ac18",0.813695344864115,0.868316605313546,0.7191796875,0.4842,0.3625,1.49452,1.5172,1,0.257673898072312,0.216877374282113
"279","610050997aff9a6e73bccaad",0.591242897241464,0.612305338718059,2.05485375,1.24755,1.3875,2.53129411764706,1.8671,0.842105263157895,0.329965976677777,0.279900718501012
"280","610059b905e6d251e2cab6bc",0.622273404236961,0.734528644324819,2.0457253125,1.5832,0.8875,2.09283888888889,1.72395,0.894736842105263,0.235426852495876,0.225243157058481
"281","61005c79654dfd48f61ab93c",0.517785247611091,0.629926308072865,0.8001453125,0.7325,0.9375,1.68812,1.46555,1,0.224453821658105,0.235539276764022
"282","61005f04b9a1eec4bc7e4e48",0.702935144645008,0.725596076929922,1.2889640625,1.13355,0.875,1.63672631578947,1.5837,0.95,0.431916794545251,0.41588946766006
"283","61005f4d17e5cdd0ad5748c8",0.742833819564447,0.828262359649349,0.72414375,0.568,0.43125,1.74983333333333,1.5165,0.9,0.238921682406193,0.195235815697476
"284","61006058511273a01f0ce034",0.748204689361269,0.790054389587218,0.93504375,0.716,0.55,1.7955,1.617,1,0.278597409979782,0.26253094301989
"285","610061db544105dd7a6ede2c",0.718955799912926,0.754948439064051,0.8395,0.7825,1.16875,1.4684,1.4495,1,0.273512278080049,0.273148963585152
"286","6100685a736fb35770886345",0.561115772552035,0.565473737199924,1.744326875,1.662,1.55625,2.784025,2.7137,0.9,-0.367083676281297,-0.374950310328901
"287","61006bb50007a5f767a7c6e6",0.692887677252181,0.747333856419034,1.187258125,0.93185,0.875,1.60169444444444,1.5846,0.947368421052632,0.216400040679644,0.176975991561886
"288","61006befb060ce1e415e03df",0.888892088194595,0.904737139752518,2.251078125,1.8005,0.6,1.576,1.483,1,0.509811878089975,0.540398314591801
"289","610071da1faac9f7561d984f",0.631018987122527,0.730245687745926,1.3678315625,1.13355,0.8375,1.606185,1.5674,1,0.321504531930581,0.361725480498892
"290","61007d3e328431a4409a59cc",0.628465778004128,0.681144833045536,1.13088875,0.9157,0.925,1.82496,1.7165,1,0.385324468642847,0.380373115268399
"291","61007d53537409cd3125c6ca",0.675472944490127,0.733453874750871,1.216696875,0.975,0.84375,3.17655,1.784,1,0.407752770460099,0.411321717922252
"292","61008a516a9d46f003cb6555",0.769308411008188,0.79606902775037,1.165853125,1.01815,0.96875,1.5925,1.5098,1,0.281097171093514,0.237725029368605
"293","61008b3cfe1543cea836dcee",0.609237169536538,0.638369944507872,1.0738209375,0.8508,1.175,1.53626,1.4591,1,0.337785747183248,0.310854795075267
"294","61008e0692c4e112f80c097b",0.786613608782615,0.811797317920778,1.1584034375,1.0173,0.8875,1.68757894736842,1.55,0.95,0.475122101671024,0.443507229214714
"295","6100914955639de64ec75a58",0.418589923800751,0.438253027811286,0.77809875,0.5499,0.9875,1.93659,1.86655,0.95,0.235044447317479,0.237948077904578
"296","610092cd118be400cb5a66fa",0.736286170510328,0.813594298910402,1.2712896875,0.83065,0.40625,1.96677,1.6749,1,0.310835022719292,0.344727530423624
"297","6100987a26cc8c75ffe99d67",0.756965736411932,0.840870668398224,1.278480359375,0.9840275,0.65,1.81702625,1.78597,1,0.423712677500961,0.39511901171903
"298","6100993be073d2243a0af320",0.624637994931036,0.630038514669577,1.391434375,0.88325,1.1125,2.0295,1.7996,0.85,-0.421632797731966,-0.410581091005481
"299","6100a1f6c5c81614e604da15",0.632755961485193,0.626500718805522,1.404524375,1.2204,1.08125,2.19075789473684,2.0825,0.842105263157895,0.42478877981473,0.42776378027544
"300","6100a7d308e142f9066458c2",0.829423473254915,0.847173399829933,1.178359375,1.069,0.7875,1.74555,1.5945,0.95,0.295819568632724,0.280825112392225
"301","6100a8709599c7ce38d7c4a7",0.746127851870459,0.805491006520404,1.2023990625,1.10035,0.725,1.7546,1.7009,1,0.270566277139672,0.273702563677409
"302","6100aad31b75bacb3595fdee",0.658537169673,0.689176006977687,1.2296478125,1.0334,0.9625,1.85143157894737,1.6161,0.95,0.514921955852119,0.508275443208419
"303","6100ac178a474bfcc555379b",0.617695159008231,0.724624192198156,1.41946503125,1.216105,0.95625,2.21864777777778,1.9173575,1,0.206940065949624,0.256775984821473
"304","6100aef9d0f776c296aa08b5",0.781763992182483,0.793904803286257,2.0478446875,1.5919,0.86875,2.113105,1.8575,0.2,0.436255664456918,0.422346889198513
"305","6100b21cf563ca9a72200a94",0.317742493365538,0.436525192965445,2.1795546875,0.78465,1.48125,2.117395,1.97485,0.95,0.158109824473236,0.1490165641712
"306","6100b7d1d121da73b60c7b6e",0.704041961235631,0.744926756556006,1.5359290625,1.3997,1.11875,2.197065,2.0742,0.95,0.414956780299356,0.418080146827848
"307","6100b86d68f33db3c5aa1609",0.652677868610453,0.792389026546158,1.78681625,1.18195,0.8125,1.65692,1.5705,0.95,0.281292169708126,0.301559589082257
"308","6100b88cc7d099e491ea886c",0.790333982802436,0.805381267001366,1.9619728125,1.6867,0.71875,2.009075,1.8964,0.95,0.344639557968782,0.365152189351354
"309","6100ca9fe498aed972793cd7",0.749854964545828,0.837371806803986,1.6687,1.48935,0.71875,1.458705,1.432,1,0.413513434039389,0.424511311366146
"310","6100cb1963ae19d250fe70bc",0.501798720275251,0.570966606206692,1.71491875,1.167,1.325,1.799,1.7165,0.95,0.272874253622527,0.257064236325375
"311","6100cbe60f7a8b9dd63261b4",0.636309905130448,0.74205902398018,1.232714859375,1.000395,0.70625,1.419921,1.191515,1,0.346639737725143,0.321487163863986
"312","6100d28f1e251a6dff92f0df",0.90875486723373,0.907851668605409,1.746436875,1.2996,0.53125,3.76236,1.72465,1,0.460232555272574,0.440950445843481
"313","6100d4108e61dace24b7fd6a",0.467716126440665,0.459795172530949,1.98245625,1.325,1.29375,3.1755,2.0665,1,0.399713809778101,0.378816061638592
"314","6100dbf4d8e0cc51cf89039c",0.363805932100135,0.506418058991617,1.008795625,0.8515,1.51875,1.813135,1.5835,1,0.272934106029718,0.330576372141144
"315","6100eaa1c4af53132eaf57eb",0.535260016049471,0.567507711835827,0.8867109375,0.7259,1.15625,1.66297,1.3906,1,0.361616362728039,0.3364896754167
"316","6100eac72b0f00b188e9a386",0.17304785553645,0.208211030007456,0.95791625,0.685,1.7625,1.721795,1.7207,0.9,0.0698801241082585,0.0622293308532003
"317","6100ed2dd8aa14dccb8d0915",0.622242569807231,0.663122392682506,0.94815271875,0.7729625,1.25625,2.00586684210526,1.934335,0.95,0.367524225046908,0.367233332147566
"318","6100f8806915845f7cfc1707",0.686243711186595,0.691375107400518,1.142421875,0.99975,1.16875,1.23645,1.24135,1,0.361110793506591,0.349148186606318
"319","6100fa7fb0b18ed4c4435d59",0.486241414356419,0.51129389230768,1.0501125,0.9175,1.35,1.5977,1.474,1,0.276955750904238,0.296395985648016
"320","6100fad499688019dec679cd",0.812120340664937,0.823710570050662,1.6782328125,1.15015,0.79375,1.719425,1.63565,1,0.309499826737931,0.34055748162132
"321","6100fb3a99688019dec679d9",0.669465232691847,0.709366939975972,1.114118125,0.6669,0.25625,2.02477,1.9074,1,0.350292969475317,0.282434291808294
"322","610102b7f7493eff26309a1f",0.675858105363134,0.726171701761623,1.577246875,1.391,0.975,2.02325,1.8105,0.7,0.301634203981253,0.271322667146171
"323","61010bd98095d440ada024e4",0.722370330672683,0.783579571005806,2.0601645625,1.6370675,0.64375,2.5535175,1.94603,1,0.303470592342114,0.325658231545876
"324","6101122085410e70ca020a04",0.682223236304591,0.767259520251582,2.2793334375,1.20765,0.725,1.566665,1.50765,1,0.134858063124176,0.15099454648318
